1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00029585	-0.13999	-0.56892	1.1159	-0.54914	0.24002	0.00026622	0.11364	-0.66088	1.2982	-0.63942	-0.013624
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0003622	-0.1472	-0.5671	1.11	-0.54503	0.24722	0.00021172	0.10578	-0.66184	1.2983	-0.63864	-0.0057614
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00044635	-0.15429	-0.56536	1.1038	-0.54126	0.25429	0.00024833	0.097856	-0.66319	1.2984	-0.63801	0.0021481
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00057104	-0.16143	-0.56338	1.0972	-0.53759	0.26138	0.00038466	0.089883	-0.66459	1.2983	-0.63736	0.010093
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00058994	-0.16871	-0.56165	1.0918	-0.53392	0.26868	0.00037817	0.082032	-0.66554	1.2981	-0.63629	0.017941
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00065244	-0.17556	-0.55982	1.0856	-0.53015	0.2754	0.0004368	0.074158	-0.66675	1.2977	-0.63527	0.025791
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00086561	-0.18297	-0.55799	1.0786	-0.52633	0.28286	0.00056065	0.066022	-0.6681	1.2972	-0.63475	0.033862
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00094723	-0.19011	-0.55615	1.0719	-0.52201	0.28996	0.00057563	0.058137	-0.66924	1.2965	-0.63339	0.041716
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0010849	-0.19706	-0.55433	1.0653	-0.51795	0.29684	0.00061288	0.050181	-0.67025	1.2956	-0.63232	0.04962
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0012038	-0.20393	-0.55226	1.058	-0.51373	0.30372	0.00071075	0.042256	-0.67141	1.2946	-0.63094	0.057482
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0014221	-0.21111	-0.55009	1.05	-0.50918	0.31075	0.00083307	0.034176	-0.67266	1.2933	-0.62971	0.065458
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0015978	-0.21839	-0.54797	1.0426	-0.5049	0.31794	0.00085669	0.026055	-0.67345	1.292	-0.62863	0.073477
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0017268	-0.22523	-0.54572	1.0351	-0.50039	0.32467	0.00096007	0.018214	-0.67441	1.2904	-0.62679	0.081246
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0019894	-0.23241	-0.54349	1.0265	-0.49568	0.33172	0.0010457	0.0099922	-0.67547	1.2887	-0.62557	0.089294
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0021535	-0.23927	-0.54121	1.0188	-0.49109	0.33849	0.0011094	0.0020813	-0.67615	1.2869	-0.62376	0.097109
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.002371	-0.24635	-0.5388	1.0098	-0.48584	0.34538	0.0011465	-0.0060068	-0.67714	1.2848	-0.62198	0.10502
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0026113	-0.25341	-0.53647	1.0011	-0.48074	0.35226	0.0011876	-0.014109	-0.67796	1.2825	-0.62016	0.11294
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0028554	-0.26034	-0.53396	0.99212	-0.47557	0.359	0.0012566	-0.022179	-0.67874	1.2801	-0.61821	0.12081
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0028554	-0.26034	-0.53396	0.99212	-0.47557	0.359	0.0012566	-0.022179	-0.67874	1.2801	-0.61821	0.12081
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0019539	-0.26575	-0.53947	1.0073	-0.47766	0.36536	0.00035858	-0.025161	-0.66601	1.2641	-0.6075	0.12476
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0016218	-0.27071	-0.54648	1.0216	-0.48169	0.37055	-4.6986e-05	-0.027949	-0.65497	1.2476	-0.59893	0.12779
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00082905	-0.27557	-0.55379	1.035	-0.48544	0.37555	0.00017467	-0.030328	-0.64426	1.2313	-0.59108	0.13029
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0011613	-0.27817	-0.55724	1.0392	-0.48503	0.37807	-0.00045826	-0.029945	-0.63951	1.2261	-0.58979	0.12994
1.1	-0.3	-1.5	1.1	0.3	-1.5	0.00096122	-0.28414	-0.56796	1.0596	-0.49193	0.38418	0.0010193	-0.034358	-0.62379	1.1998	-0.57623	0.1344
1.1	-0.3	-1.5	1.1	0.3	-1.5	0.0002803	-0.28833	-0.57458	1.0709	-0.49563	0.3883	9.1016e-05	-0.036382	-0.61537	1.1858	-0.56963	0.13642
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00061975	-0.29248	-0.58171	1.0823	-0.49869	0.39246	-0.0011645	-0.038328	-0.60646	1.1717	-0.56352	0.13836
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00027689	-0.29637	-0.5884	1.0928	-0.50164	0.39637	-0.00095843	-0.040359	-0.59872	1.1596	-0.55824	0.14037
1.1	-0.3	-1.5	1.1	0.3	-1.5	0.00022642	-0.3001	-0.59475	1.1026	-0.50418	0.40009	-0.00069558	-0.041968	-0.59127	1.1481	-0.55323	0.14195
1.1	-0.3	-1.5	1.1	0.3	-1.5	3.8195e-05	-0.30357	-0.60108	1.112	-0.50647	0.40351	-0.0010967	-0.043515	-0.58402	1.1368	-0.54855	0.14347
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00012494	-0.30686	-0.6069	1.1207	-0.50875	0.40678	-0.0014009	-0.044995	-0.57756	1.1266	-0.54417	0.14492
1.1	-0.3	-1.5	1.1	0.3	-1.5	0.00026944	-0.30994	-0.61257	1.129	-0.51045	0.40986	-0.0012553	-0.046346	-0.5712	1.1172	-0.54031	0.14623
1.1	-0.3	-1.5	1.1	0.3	-1.5	7.762e-05	-0.31279	-0.61794	1.1366	-0.51202	0.41266	-0.0016796	-0.047544	-0.56535	1.1084	-0.53679	0.14739
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00020334	-0.3156	-0.62319	1.1437	-0.51326	0.41539	-0.002112	-0.048617	-0.55978	1.1004	-0.53378	0.14843
1.1	-0.3	-1.5	1.1	0.3	-1.5	2.4352e-05	-0.31771	-0.62787	1.1514	-0.51352	0.41731	-0.002641	-0.049195	-0.55477	1.0944	-0.53009	0.14879
1.1	-0.3	-1.5	1.1	0.3	-1.5	2.3339e-05	-0.3195	-0.63229	1.1583	-0.51358	0.41886	-0.0033061	-0.049494	-0.55006	1.0887	-0.52684	0.14884
1.1	-0.3	-1.5	1.1	0.3	-1.5	-3.6755e-05	-0.32092	-0.63637	1.1643	-0.51345	0.42002	-0.0039443	-0.049762	-0.54585	1.0839	-0.52418	0.14883
1.1	-0.3	-1.5	1.1	0.3	-1.5	1.0593e-05	-0.32224	-0.64036	1.1699	-0.51307	0.42114	-0.0044038	-0.049878	-0.5418	1.0794	-0.52205	0.14871
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00013747	-0.32328	-0.64386	1.1745	-0.51267	0.42193	-0.0049938	-0.049978	-0.5384	1.0759	-0.5204	0.14857
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00014977	-0.32418	-0.64696	1.1784	-0.5121	0.42255	-0.0054419	-0.050078	-0.53533	1.0728	-0.5191	0.14843
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00030528	-0.32491	-0.64977	1.1814	-0.51105	0.42309	-0.005943	-0.050026	-0.53245	1.0705	-0.51852	0.14816
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00048387	-0.32541	-0.65227	1.1841	-0.50987	0.42334	-0.0064545	-0.050073	-0.52983	1.0688	-0.51808	0.14794
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00067417	-0.32573	-0.65424	1.1858	-0.50835	0.42338	-0.0070129	-0.049986	-0.52758	1.0678	-0.51824	0.14759
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00097359	-0.32585	-0.65585	1.1868	-0.50658	0.42329	-0.0076057	-0.049876	-0.52557	1.0675	-0.51883	0.14724
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0012352	-0.32596	-0.6571	1.1872	-0.50471	0.42281	-0.0081411	-0.049941	-0.52383	1.0676	-0.51972	0.14668
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0015661	-0.32613	-0.65812	1.187	-0.50306	0.42209	-0.0085923	-0.050254	-0.52244	1.0679	-0.52096	0.14612
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0019341	-0.32651	-0.65906	1.1865	-0.50119	0.42103	-0.0091085	-0.050767	-0.52113	1.0686	-0.52241	0.14521
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0023719	-0.327	-0.65997	1.1858	-0.49901	0.41945	-0.0096432	-0.051601	-0.5198	1.0694	-0.52425	0.14395
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0026923	-0.32763	-0.66053	1.1846	-0.49685	0.41739	-0.010084	-0.052623	-0.51872	1.0705	-0.526	0.14232
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0030746	-0.32845	-0.66095	1.1832	-0.49461	0.41487	-0.010565	-0.054044	-0.51787	1.0719	-0.52791	0.14038
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0034614	-0.32963	-0.6612	1.1818	-0.4919	0.41207	-0.011285	-0.055802	-0.51722	1.0741	-0.52957	0.1381
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0037857	-0.33105	-0.66107	1.1803	-0.48839	0.40877	-0.012104	-0.05793	-0.51668	1.0769	-0.53099	0.1355
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.003964	-0.33277	-0.66052	1.1786	-0.48402	0.40537	-0.013138	-0.060314	-0.51634	1.0806	-0.53206	0.13278
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0040096	-0.33493	-0.65917	1.1764	-0.47845	0.40202	-0.014384	-0.063145	-0.51652	1.0858	-0.53263	0.13008
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0038221	-0.33738	-0.65681	1.1729	-0.47121	0.39942	-0.015868	-0.066402	-0.51724	1.0927	-0.53302	0.1282
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.003678	-0.33997	-0.65338	1.167	-0.46331	0.39824	-0.017138	-0.069965	-0.51891	1.1009	-0.53448	0.12792
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0037146	-0.34247	-0.64944	1.1587	-0.45568	0.39784	-0.017991	-0.073778	-0.52121	1.1095	-0.53773	0.12877
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0037602	-0.34504	-0.64507	1.1493	-0.44826	0.3976	-0.018596	-0.077727	-0.52396	1.1184	-0.54165	0.1299
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0038747	-0.34768	-0.64043	1.139	-0.44077	0.39732	-0.019109	-0.082055	-0.527	1.1278	-0.54622	0.13125
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0039889	-0.35056	-0.63535	1.1279	-0.43283	0.39692	-0.019632	-0.086794	-0.53041	1.138	-0.55126	0.13275
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0040163	-0.35375	-0.62975	1.116	-0.42453	0.39692	-0.020153	-0.091639	-0.53425	1.1491	-0.55665	0.13434
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0040536	-0.35674	-0.62402	1.1041	-0.4163	0.39638	-0.020533	-0.096839	-0.53817	1.1603	-0.56218	0.13599
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0040043	-0.36014	-0.61764	1.091	-0.4077	0.39619	-0.020851	-0.10218	-0.54262	1.1726	-0.56818	0.13776
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.003899	-0.36383	-0.61073	1.0769	-0.39825	0.39615	-0.021213	-0.1079	-0.54734	1.1861	-0.57483	0.13969
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0036986	-0.36736	-0.60362	1.0628	-0.38913	0.39573	-0.021463	-0.11388	-0.55231	1.1997	-0.58159	0.14169
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0034681	-0.37125	-0.59588	1.0476	-0.37954	0.39565	-0.021563	-0.11998	-0.55771	1.2144	-0.58891	0.14381
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0031371	-0.37512	-0.58774	1.0318	-0.36967	0.39539	-0.021641	-0.12653	-0.56343	1.2298	-0.59666	0.14608
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0040768	-0.37424	-0.58776	1.0276	-0.36836	0.39261	-0.021626	-0.12936	-0.56416	1.2301	-0.59874	0.14722
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0057787	-0.37324	-0.58845	1.0227	-0.36735	0.39046	-0.02163	-0.13196	-0.56524	1.2289	-0.60013	0.14883
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0062587	-0.37333	-0.58817	1.0196	-0.36615	0.39018	-0.022026	-0.13283	-0.56654	1.2284	-0.60002	0.14931
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0066524	-0.37338	-0.58814	1.018	-0.36553	0.39028	-0.022169	-0.13325	-0.56714	1.2282	-0.59985	0.14949
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0071376	-0.37374	-0.5878	1.0158	-0.36435	0.39006	-0.022222	-0.13355	-0.56794	1.2281	-0.59974	0.14968
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0073408	-0.37383	-0.58773	1.0141	-0.36356	0.39023	-0.02252	-0.13388	-0.56852	1.2278	-0.5995	0.1498
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0073068	-0.37385	-0.58742	1.0131	-0.36283	0.39015	-0.022664	-0.13404	-0.56892	1.2277	-0.59935	0.14984
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0074473	-0.37403	-0.58726	1.0117	-0.36205	0.3901	-0.02282	-0.13418	-0.56933	1.2276	-0.59918	0.1499
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0075969	-0.37419	-0.58697	1.0105	-0.36126	0.38999	-0.022842	-0.13427	-0.56971	1.2275	-0.59905	0.14993
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0077786	-0.37427	-0.58683	1.009	-0.36043	0.39007	-0.022977	-0.13445	-0.57011	1.2274	-0.5988	0.14995
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0081606	-0.37452	-0.58648	1.0069	-0.35914	0.39004	-0.022977	-0.13461	-0.5707	1.2272	-0.59849	0.14995
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0085541	-0.37491	-0.5863	1.0047	-0.35795	0.39017	-0.023327	-0.13493	-0.57153	1.2271	-0.59827	0.15013
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0087258	-0.37475	-0.58623	1.0047	-0.35793	0.39019	-0.023122	-0.13511	-0.57155	1.227	-0.59828	0.14991
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0087258	-0.37475	-0.58623	1.0047	-0.35793	0.39019	-0.023122	-0.13511	-0.57155	1.227	-0.59828	0.14991
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.008964	-0.37426	-0.59114	1.0108	-0.36329	0.38204	-0.022447	-0.13315	-0.56748	1.2178	-0.59695	0.14061
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.009019	-0.37288	-0.59735	1.0196	-0.37016	0.371	-0.021532	-0.13094	-0.56207	1.2058	-0.59436	0.12872
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0090867	-0.37205	-0.60301	1.0278	-0.37673	0.36001	-0.020616	-0.12902	-0.55731	1.1948	-0.59184	0.11678
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.009188	-0.37075	-0.60959	1.0362	-0.38355	0.34899	-0.019651	-0.12659	-0.55161	1.1825	-0.59004	0.10467
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.009134	-0.36929	-0.61554	1.0449	-0.39027	0.33796	-0.018653	-0.12448	-0.54648	1.171	-0.58726	0.092916
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0092612	-0.36814	-0.62147	1.0533	-0.39712	0.32703	-0.017686	-0.12251	-0.54171	1.1598	-0.58499	0.081339
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0091478	-0.36666	-0.62777	1.0621	-0.4039	0.31598	-0.016643	-0.11996	-0.53625	1.1478	-0.58252	0.069257
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0091086	-0.36536	-0.63364	1.0706	-0.41028	0.30491	-0.015672	-0.11799	-0.53131	1.1368	-0.57992	0.057519
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0092224	-0.36395	-0.63978	1.0788	-0.4175	0.29408	-0.014629	-0.11597	-0.52654	1.1254	-0.57813	0.046066
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0093553	-0.36216	-0.64622	1.0876	-0.42491	0.28315	-0.013391	-0.11362	-0.52141	1.1133	-0.576	0.034551
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0093734	-0.36054	-0.65243	1.0968	-0.43193	0.27218	-0.012428	-0.11155	-0.51661	1.102	-0.57325	0.023186
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0091899	-0.35799	-0.65856	1.1054	-0.43862	0.26091	-0.011193	-0.10849	-0.51159	1.0905	-0.57075	0.011438
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0091956	-0.34758	-0.66357	1.1116	-0.44467	0.24759	-0.0099724	-0.098348	-0.50809	1.0816	-0.56997	-0.0016357
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0090973	-0.3332	-0.66789	1.1173	-0.45057	0.23316	-0.0088478	-0.0841	-0.50455	1.0736	-0.56964	-0.015903
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.008998	-0.31866	-0.67131	1.1223	-0.45634	0.21875	-0.0076173	-0.070347	-0.50142	1.0663	-0.56956	-0.029698
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.00851	-0.30384	-0.67446	1.1285	-0.46142	0.20406	-0.0067342	-0.055716	-0.49745	1.0591	-0.5683	-0.044145
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0082754	-0.28905	-0.67749	1.134	-0.46742	0.18957	-0.0056038	-0.041567	-0.49285	1.0513	-0.56845	-0.057923
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0078622	-0.27422	-0.67962	1.1394	-0.47371	0.17511	-0.0045181	-0.027259	-0.48861	1.0441	-0.56839	-0.071849
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0075045	-0.25933	-0.68149	1.1447	-0.4797	0.16061	-0.0034995	-0.013373	-0.48427	1.0372	-0.56828	-0.085379
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0070593	-0.24443	-0.68347	1.1508	-0.48602	0.14608	-0.0025563	0.00073233	-0.47913	1.0294	-0.56808	-0.099119
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0064464	-0.22937	-0.68461	1.1566	-0.49162	0.13127	-0.0017839	0.015491	-0.47366	1.0227	-0.56758	-0.11369
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0061664	-0.21449	-0.6856	1.162	-0.49891	0.11694	-0.00068809	0.02948	-0.46822	1.0151	-0.56843	-0.1271
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0055226	-0.19966	-0.6859	1.1676	-0.5047	0.10224	3.625e-05	0.043516	-0.46251	1.0086	-0.56823	-0.14094
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0055509	-0.18455	-0.68676	1.1732	-0.5118	0.087716	0.00045907	0.057918	-0.45685	1.0007	-0.56842	-0.15484
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0055272	-0.16962	-0.68707	1.1792	-0.51796	0.072919	0.00070695	0.07212	-0.45058	0.99355	-0.56806	-0.16891
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0053652	-0.15473	-0.68692	1.1847	-0.52515	0.05846	0.0011003	0.08583	-0.44502	0.98625	-0.56793	-0.18231
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0053839	-0.13968	-0.68663	1.1901	-0.53197	0.043763	0.0014139	0.10019	-0.43863	0.9788	-0.56819	-0.19622
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0052276	-0.12471	-0.68688	1.1968	-0.53855	0.028818	0.0015027	0.11449	-0.43184	0.97108	-0.56736	-0.2105
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.005239	-0.10964	-0.68607	1.2013	-0.54551	0.01426	0.0018559	0.12822	-0.42589	0.96398	-0.56797	-0.22369
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0051349	-0.094589	-0.68572	1.2073	-0.55247	-0.00056702	0.0020094	0.14219	-0.41902	0.956	-0.56755	-0.2375
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0050828	-0.079461	-0.68523	1.2133	-0.55972	-0.01544	0.0022688	0.15662	-0.4125	0.94828	-0.56732	-0.25163
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0050465	-0.064405	-0.68395	1.2181	-0.56657	-0.030231	0.0025137	0.17031	-0.40614	0.9414	-0.5676	-0.26506
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0050039	-0.0492	-0.68312	1.2235	-0.57357	-0.045164	0.002639	0.18431	-0.39935	0.93368	-0.56765	-0.27879
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0050514	-0.033916	-0.6822	1.2288	-0.58068	-0.060146	0.0028403	0.1983	-0.39243	0.92582	-0.56762	-0.29253
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.004943	-0.018608	-0.68149	1.2349	-0.58821	-0.075191	0.0030339	0.21238	-0.38584	0.91762	-0.56686	-0.30635
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0050127	-0.0033073	-0.67966	1.2394	-0.59531	-0.090226	0.0032339	0.22643	-0.37881	0.91007	-0.56732	-0.32016
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0049211	0.012019	-0.67863	1.245	-0.60197	-0.10554	0.0031473	0.24028	-0.37167	0.90237	-0.5667	-0.33396
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0049476	0.027502	-0.67747	1.2508	-0.60908	-0.12098	0.0032133	0.25477	-0.36459	0.89434	-0.56626	-0.34836
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0049476	0.027502	-0.67747	1.2508	-0.60908	-0.12098	0.0032133	0.25477	-0.36459	0.89434	-0.56626	-0.34836
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0036597	0.027124	-0.67031	1.2462	-0.60886	-0.1216	0.0038678	0.25693	-0.3675	0.89911	-0.56494	-0.35143
1.1	-0.3	-1.5	1.1	0.3	-1.5	-0.0014609	0.03324	-0.64555	1.2185	-0.59667	-0.13045	0.0040011	0.2643	-0.37406	0.92586	-0.57586	-0.3616
1.1	-0.3	-1.5	1.1	0.3	-1.5	8.5879e-05	0.036157	-0.63057	1.2014	-0.59128	-0.13411	0.004817	0.26942	-0.37988	0.94054	-0.58139	-0.36739
